"parent","level","name","lng","lat","people_count_2010","adcode"
"淮安市","district","盱眙县","118.493823","33.00439","658759","320830"
"运城市","district","稷山县","110.978996","35.600412","347425","140824"
"咸宁市","district","嘉鱼县","113.921547","29.973363","319196","421221"
"咸宁市","district","通城县","113.814131","29.246076","380758","421222"
"黔东南苗族侗族自治州","district","施秉县","108.12678","27.034657","130464","522623"
"哈尔滨市","district","道里区","126.612532","45.762035","923762","230102"
"六安市","district","裕安区","116.494543","31.750692","854645","341503"
"黑河市","district","北安市","126.508737","48.245437","436444","231181"
"淮安市","district","淮安区","119.14634","33.507499","984983","320803"
"怀化市","district","通道侗族自治县","109.783359","26.158349","206651","431230"
"荆门市","district","沙洋县","112.595218","30.70359","581443","420822"
"阳江市","district","阳春市","111.7905","22.169598","849504","441781"
"怀化市","district","辰溪县","110.196953","28.005474","453565","431223"
"荆州市","district","松滋市","111.77818","30.176037","765911","421087"
"甘南藏族自治州","district","夏河县","102.520743","35.200853","86670","623027"
"永州市","district","宁远县","111.944529","25.584112","702562","431126"
"永州市","district","蓝山县","112.194195","25.375255","328385","431127"
"永州市","district","新田县","112.220341","25.906927","1200000","431128"
"茂名市","district","电白区","111.007264","21.507219","null","440904"
"广州市","district","荔湾区","113.243038","23.124943","898200","440103"
"大理白族自治州","district","云龙县","99.369402","25.884955","199880","532929"
"芜湖市","district","镜湖区","118.376343","31.32559","533330","340202"
"西安市","district","户县","108.607385","34.108668","556377","610125"
"金昌市","district","永昌县","101.971957","38.247354","235489","620321"
"淄博市","district","高青县","117.829839","37.169581","347867","370322"
"汉中市","district","南郑县","106.942393","33.003341","471634","610721"
"连云港市","district","东海县","118.766489","34.522859","952668","320722"
"菏泽市","district","鄄城县","115.51434","35.560257","721898","371726"
"商洛市","district","洛南县","110.145716","34.088502","441613","611021"
"焦作市","district","武陟县","113.408334","35.09885","713945","410823"
"喀什地区","district","叶城县","77.420353","37.884679","454328","653126"
"新乡市","district","延津县","114.200982","35.149515","469280","410726"
"银川市","district","兴庆区","106.278393","38.46747","678306","640104"
"铜仁市","district","石阡县","108.229854","27.519386","null","520623"
"岳阳市","district","岳阳县","113.116073","29.144843","716829","430621"
"伊春市","district","红星区","129.388796","48.238368","21845","230715"
"台州市","district","天台县","121.031227","29.141126","382812","331023"
"铜仁市","district","江口县","108.848427","27.691904","null","520621"
"新乡市","district","获嘉县","113.657249","35.261685","394384","410724"
"海口市","district","秀英区","110.282393","20.008145","349541","460105"
"上海市市辖区","district","嘉定区","121.250333","31.383524","1500000","310114"
"杭州市","district","萧山区","120.27069","30.162932","1500000","330109"
"怒江傈僳族自治州","district","福贡县","98.867413","26.902738","1000000","533323"
"焦作市","district","温县","113.079118","34.941233","421796","410825"
"郑州市","district","二七区","113.645422","34.730936","712646","410103"
"锦州市","district","义县","121.242831","41.537224","396602","210727"
"漯河市","district","召陵区","114.051686","33.567555","477340","411104"
"山南地区","district","桑日县","92.015732","29.259774","17261","542224"
"无锡市","district","江阴市","120.275891","31.910984","1600000","320281"
"山南地区","district","乃东县","91.76525","29.236106","130561","542221"
"晋城市","district","阳城县","112.422014","35.482177","388789","140522"
"哈尔滨市","district","道外区","126.648838","45.78454","906421","230104"
"山南地区","district","贡嘎县","90.985271","29.289078","45708","542223"
"林芝市","district","察隅县","97.465002","28.660244","null","540425"
"濮阳市","district","范县","115.504212","35.851977","469874","410926"
"山南地区","district","曲松县","92.201066","29.063656","14280","542226"
"温州市","district","龙湾区","120.763469","27.970254","749303","330303"
"赣州市","district","大余县","114.362243","25.395937","289378","360723"
"山南地区","district","加查县","92.591043","29.140921","23434","542229"
"焦作市","district","孟州市","112.78708","34.90963","367113","410883"
"吉林市","district","昌邑区","126.570766","43.851118","658960","220202"
"宁波市","district","江东区","121.572991","29.866542","366648","330204"
"宁波市","district","海曙区","121.539698","29.874452","373742","330203"
"佳木斯市","district","桦川县","130.723713","47.023039","202827","230826"
"山南地区","district","扎囊县","91.338","29.246476","null","542222"
"湘西土家族苗族自治州","district","古丈县","109.949592","28.616973","127297","433126"
"漯河市","district","源汇区","114.017948","33.565441","323954","411102"
"淮北市","district","相山区","116.790775","33.970916","467358","340603"
"湛江市","district","霞山区","110.406382","21.194229","null","440803"
"长沙市","district","雨花区","113.016337","28.109937","724048","430111"
"晋中市","district","榆社县","112.973521","37.069019","113967","140721"
"绵阳市","district","平武县","104.530555","32.407588","170959","510727"
"伊犁哈萨克自治州","district","新源县","83.258493","43.434249","282718","654025"
"长沙市","district","开福区","112.985525","28.201336","567166","430105"
"淮北市","district","烈山区","116.809465","33.889529","321565","340604"
"常德市","district","武陵区","111.690718","29.040477","620580","430702"
"长治市","district","襄垣县","113.050094","36.532854","270216","140423"
"怀化市","district","芷江侗族自治县","109.687777","27.437996","829393","431228"
"眉山市","district","丹棱县","103.518333","30.012751","141953","511424"
"广安市","district","广安区","106.632907","30.456462","858159","511602"
"广安市","district","邻水县","106.934968","30.334323","704695","511623"
"达州市","district","大竹县","107.20742","30.736289","876884","511724"
"贵阳市","district","修文县","106.599218","26.840672","248926","520123"
"菏泽市","district","定陶县","115.569601","35.072701","565793","371727"
"平顶山市","district","郏县","113.220451","33.971993","null","410425"
"滨州市","district","滨城区","118.020149","37.384842","682717","371602"
"雅安市","district","荥经县","102.844674","29.795529","147955","511822"
"南充市","district","嘉陵区","106.067027","30.762976","607635","511304"
"眉山市","district","彭山区","103.8701","30.192298","null","511403"
"湘潭市","district","韶山市","112.52848","27.922682","86036","430382"
"鄂州市","district","华容区","114.74148","30.534468","237333","420703"
"鄂州市","district","鄂城区","114.890012","30.39669","668727","420704"
"洛阳市","district","涧西区","112.399243","34.654251","619221","410305"
"连云港市","district","连云区","119.366487","34.739529","232097","320703"
"濮阳市","district","华龙区","115.03184","35.760473","655674","410902"
"天津市市辖区","district","河北区","117.201569","39.156632","788451","120105"
"湘潭市","district","雨湖区","112.907427","27.86077","501848","430302"
"兰州市","district","安宁区","103.724038","36.10329","288510","620105"
"濮阳市","district","台前县","115.855681","35.996474","332124","410927"
"阜新市","district","海州区","121.657639","42.011162","231046","210902"
"聊城市","district","阳谷县","115.784287","36.113708","770725","371521"
"锡林郭勒盟","district","二连浩特市","111.97981","43.652895","74179","152501"
"漯河市","district","郾城区","114.016813","33.588897","493680","411103"
"无锡市","district","北塘区","120.295159","31.586575","336894","320204"
"无锡市","district","南长区","120.308448","31.563759","378491","320203"
"三门峡市","district","义马市","111.869417","34.746868","144779","411281"
"营口市","district","鲅鱼圈区","122.127242","40.263646","431087","210804"
"开封市","district","顺河回族区","114.364875","34.800459","null","410203"
"晋中市","district","和顺县","113.572919","37.327027","144178","140723"
"葫芦岛市","district","龙港区","120.838569","40.709991","244053","211403"
"晋中市","district","左权县","113.377834","37.079672","161314","140722"
"西安市","district","未央区","108.946022","34.30823","806811","610112"
"大同市","district","浑源县","113.698091","39.699099","343486","140225"
"乐山市","district","沙湾区","103.549961","29.416536","187180","511111"
"伊犁哈萨克自治州","district","尼勒克县","82.504119","43.789737","157743","654028"
"乐山市","district","金口河区","103.077831","29.24602","49157","511113"
"西宁市","district","城北区","101.761297","36.648448","299002","630105"
"香港特別行政區","district","觀塘區","114.214083","22.320679","null","810009"
"唐山市","district","路北区","118.174736","39.628538","743504","130203"
"娄底市","district","新化县","111.306747","27.737456","1100000","431322"
"贵阳市","district","南明区","106.715963","26.573743","829326","520102"
"贵阳市","district","开阳县","106.969438","27.056793","358248","520121"
"延边朝鲜族自治州","district","龙井市","129.425747","42.771029","177234","222405"
"贵阳市","district","云岩区","106.713397","26.58301","956906","520103"
"毕节市","district","织金县","105.768997","26.668497","null","520524"
"贵阳市","district","息烽县","106.737693","27.092665","212897","520122"
"邵阳市","district","双清区","111.479756","27.240001","307980","430502"
"桂林市","district","阳朔县","110.494699","24.77534","272223","450321"
"来宾市","district","象州县","109.684555","23.959824","285202","451322"
"武汉市","district","硚口区","114.264568","30.57061","829665","420104"
"澳門特別行政區","district","聖方濟各堂區","113.559954","22.124049","null","820008"
"鹤壁市","district","山城区","114.184202","35.896058","230968","410603"
"邯郸市","district","磁县","114.38208","36.367673","677884","130427"
"合肥市","district","瑶海区","117.315358","31.86961","861022","340102"
"合肥市","district","包河区","117.285751","31.82956","817686","340111"
"江门市","district","江海区","113.120601","22.572211","254313","440704"
"邵阳市","district","北塔区","111.452315","27.245688","104609","430511"
"黄山市","district","屯溪区","118.317354","29.709186","217637","341002"
"洛阳市","district","吉利区","112.584796","34.899093","69076","410306"
"荆州市","district","沙市区","112.257433","30.315895","600330","421002"
"伊春市","district","金山屯区","129.435944","47.41295","39218","230709"
"伊春市","district","美溪区","129.133411","47.636102","41028","230708"
"伊春市","district","五营区","129.245028","48.108204","33988","230710"
"伊春市","district","带岭区","129.021151","47.027532","32259","230713"
"北海市","district","银海区","109.118707","21.444909","176785","450503"
"西宁市","district","城西区","101.763649","36.628323","242627","630104"
"清远市","district","佛冈县","113.534094","23.866739","302906","441821"
"张家口市","district","怀安县","114.422364","40.671274","210914","130728"
"洛阳市","district","偃师市","112.787739","34.723042","666696","410381"
"衢州市","district","龙游县","119.172525","29.031364","362380","330825"
"丽水市","district","庆元县","119.067233","27.618231","141541","331126"
"咸宁市","district","咸安区","114.333894","29.824716","512517","421202"
"湘西土家族苗族自治州","district","保靖县","109.651445","28.709605","278169","433125"
"黑河市","district","嫩江县","125.229904","49.177461","495519","231121"
"湘西土家族苗族自治州","district","凤凰县","109.599191","27.948308","346814","433123"
"衢州市","district","衢江区","118.957683","28.973195","341436","330803"
"宝鸡市","district","金台区","107.149943","34.375192","394538","610303"
"渭南市","district","华阴市","110.08952","34.565359","258113","610582"
"昌都市","district","边坝县","94.707504","30.933849","null","540330"
"益阳市","district","资阳区","112.33084","28.592771","409062","430902"
"益阳市","district","沅江市","112.361088","28.839713","666270","430981"
"榆林市","district","绥德县","110.265377","37.507701","296088","610826"
"临汾市","district","霍州市","111.723103","36.57202","282905","141082"
"湘西土家族苗族自治州","district","龙山县","109.441189","29.453438","501590","433130"
"北海市","district","铁山港区","109.450573","21.5928","142715","450512"
"金昌市","district","金川区","102.187683","38.513793","228561","620302"
"滨州市","district","无棣县","117.616325","37.740848","418687","371623"
"沈阳市","district","法库县","123.416722","42.507045","399587","210124"
"长治市","district","长治县","113.056679","36.052438","340963","140421"
"吐鲁番市","district","托克逊县","88.655771","42.793536","null","650422"
"阳泉市","district","平定县","113.631049","37.800289","335265","140321"
"汉中市","district","佛坪县","107.988582","33.520745","30075","610730"
"商洛市","district","丹凤县","110.33191","33.694711","295349","611022"
"长治市","district","壶关县","113.206138","36.110938","291609","140427"
"天津市市辖区","district","河西区","117.217536","39.101897","870632","120103"
"沈阳市","district","苏家屯区","123.341604","41.665904","474779","210111"
"长治市","district","屯留县","112.892741","36.314072","263844","140424"
"长治市","district","长子县","112.884656","36.119484","353266","140428"
"连云港市","district","灌南县","119.352331","34.092553","622296","320724"
"长治市","district","沁源县","112.340878","36.500777","158702","140431"
"石家庄市","district","行唐县","114.552734","38.437422","406353","130125"
"天津市市辖区","district","北辰区","117.13482","39.225555","669121","120113"
"漳州市","district","东山县","117.427679","23.702845","211505","350626"
"天津市市辖区","district","宝坻区","117.308094","39.716965","5600000","120115"
"凉山彝族自治州","district","木里藏族自治县","101.280184","27.926859","131726","513422"
"喀什地区","district","喀什市","75.98838","39.467861","506640","653101"
"河源市","district","东源县","114.742711","23.789093","439964","441625"
"河源市","district","龙川县","115.256415","24.101174","694480","441622"
"长沙市","district","宁乡县","112.553182","28.253928","1200000","430124"
"喀什地区","district","英吉沙县","76.174292","38.929839","262067","653123"
"商丘市","district","夏邑县","116.13989","34.240894","915291","411426"
"和田地区","district","于田县","81.667845","36.854628","249899","653226"
"泸州市","district","古蔺县","105.813359","28.03948","713083","510525"
"长沙市","district","长沙县","113.080098","28.237888","979472","430121"
"柳州市","district","三江侗族自治县","109.614846","25.78553","297244","450226"
"新乡市","district","原阳县","113.965966","35.054001","659380","410725"
"宜昌市","district","猇亭区","111.427642","30.530744","61230","420505"
"长治市","district","沁县","112.70138","36.757123","172205","140430"
"佛山市","district","禅城区","113.112414","23.019643","1100000","440604"
"凉山彝族自治州","district","普格县","102.541082","27.376828","155740","513428"
"常德市","district","鼎城区","111.685327","29.014426","836839","430703"
"上海市市辖区","district","静安区","121.448224","31.229003","246788","310106"
"益阳市","district","桃江县","112.139732","28.520993","769863","430922"
"常德市","district","澧县","111.761682","29.64264","826655","430723"
"克孜勒苏柯尔克孜自治州","district","阿克陶县","75.945159","39.147079","199065","653022"
"哈密地区","district","巴里坤哈萨克自治县","93.021795","43.599032","null","652222"
"凉山彝族自治州","district","宁南县","102.757374","27.065205","170673","513427"
"凉山彝族自治州","district","西昌市","102.258758","27.885786","712434","513401"
"滨州市","district","博兴县","118.123096","37.147002","487116","371625"
"韶关市","district","乐昌市","113.352413","25.128445","397779","440281"
"益阳市","district","安化县","111.221824","28.377421","900995","430923"
"雅安市","district","芦山县","102.924016","30.152907","109027","511826"
"泰州市","district","海陵区","119.920187","32.488406","594656","321202"
"鞍山市","district","铁东区","122.994475","41.110344","334884","210302"
"邢台市","district","平乡县","115.029218","37.069404","300029","130532"
"石家庄市","district","井陉矿区","114.058178","38.069748","95170","130107"
"邵阳市","district","邵东县","111.743168","27.257273","896619","430521"
"濮阳市","district","濮阳县","115.023844","35.710349","1000000","410928"
"哈尔滨市","district","平房区","126.629257","45.605567","190253","230108"
"喀什地区","district","疏附县","75.863075","39.378306","311960","653121"
"那曲地区","district","巴青县","94.054049","31.918691","48284","542429"
"南通市","district","通州区","121.073171","32.084287","null","320612"
"泰州市","district","靖江市","120.26825","32.018168","684360","321282"
"牡丹江市","district","绥芬河市","131.164856","44.396864","132315","231081"
"牡丹江市","district","爱民区","129.601232","44.595443","275289","231004"
"石家庄市","district","赞皇县","114.387756","37.660199","244799","130129"
"衡水市","district","桃城区","115.694945","37.732237","522147","131102"
"新乡市","district","卫辉市","114.065855","35.404295","495744","410781"
"那曲地区","district","申扎县","88.709777","30.929056","20285","542426"
"衡水市","district","武邑县","115.892415","37.803774","315693","131122"
"衡水市","district","枣强县","115.726499","37.511512","394469","131121"
"庆阳市","district","宁县","107.921182","35.50201","405614","621026"
"株洲市","district","醴陵市","113.507157","27.657873","947387","430281"
"衡水市","district","武强县","115.970236","38.03698","214549","131123"
"衡水市","district","饶阳县","115.726577","38.232671","280498","131124"
"新乡市","district","凤泉区","113.906712","35.379855","144298","410704"
"日喀则市","district","白朗县","89.263618","29.106627","null","540228"
"衡水市","district","安平县","115.519627","38.233511","328512","131125"
"克拉玛依市","district","独山子区","84.882267","44.327207","69361","650202"
"邢台市","district","威县","115.272749","36.983272","556624","130533"
"保定市","district","定兴县","115.796895","39.266195","517874","130626"
"咸阳市","district","礼泉县","108.428317","34.482583","447771","610425"
"咸阳市","district","三原县","108.943481","34.613996","403524","610422"
"辽源市","district","东丰县","125.529623","42.675228","355078","220421"
"濮阳市","district","清丰县","115.107287","35.902413","635927","410922"
"洛阳市","district","栾川县","111.618386","33.783195","342848","410324"
"杭州市","district","下城区","120.172763","30.276271","526096","330103"
"苏州市","district","张家港市","120.543441","31.865553","1200000","320582"
"洛阳市","district","汝阳县","112.473789","34.15323","408009","410326"
"伊春市","district","西林区","129.311441","47.479437","52741","230705"
"焦作市","district","解放区","113.226126","35.241353","295695","410802"
"昆明市","district","呈贡区","102.801382","24.889275","null","530114"
"驻马店市","district","上蔡县","114.266892","33.264719","1100000","411722"
"林芝市","district","墨脱县","95.332245","29.32573","null","540423"
"开封市","district","兰考县","114.820572","34.829899","677826","410225"
"湛江市","district","雷州市","110.088275","20.908523","1400000","440882"
"山南地区","district","琼结县","91.683753","29.025242","17093","542225"
"西安市","district","新城区","108.959903","34.26927","null","610102"
"广州市","district","从化区","113.587386","23.545283","null","440117"
"武汉市","district","武昌区","114.307344","30.546536","1200000","420106"
"阿克苏地区","district","阿克苏市","80.2629","41.171272","535657","652901"
"朔州市","district","平鲁区","112.295227","39.515603","203793","140603"
"运城市","district","临猗县","110.77493","35.141883","572508","140821"
"郴州市","district","临武县","112.564589","25.279119","338445","431025"
"郴州市","district","资兴市","113.23682","25.974152","337294","431081"
"昌吉回族自治州","district","玛纳斯县","86.217687","44.305625","null","652324"
"泰州市","district","姜堰区","120.148208","32.508483","null","321204"
"阳泉市","district","矿区","113.559066","37.870085","null","140303"
"连云港市","district","海州区","119.179793","34.601584","null","320706"
"郴州市","district","安仁县","113.27217","26.708625","382708","431028"
"赣州市","district","寻乌县","115.651399","24.954136","288207","360734"
"绵阳市","district","盐亭县","105.391991","31.22318","417221","510723"
"洛阳市","district","伊川县","112.429384","34.423416","756669","410329"
"大同市","district","城区","113.301438","40.090511","null","140202"
"信阳市","district","罗山县","114.533414","32.203206","504577","411521"
"许昌市","district","禹州市","113.471316","34.154403","1100000","411081"
"吴忠市","district","利通区","106.199419","37.985967","709378","640302"
"淄博市","district","周村区","117.851036","36.803699","362294","370306"
"南平市","district","松溪县","118.783491","27.525785","125472","350724"
"吉安市","district","永丰县","115.435559","27.321087","428276","360825"
"白山市","district","靖宇县","126.808386","42.389689","131631","220622"
"延安市","district","安塞县","109.325341","36.86441","171552","610624"
"信阳市","district","固始县","115.667328","32.183074","1000000","411525"
"钦州市","district","灵山县","109.293468","22.418041","1200000","450721"
"南京市","district","高淳区","118.87589","31.327132","null","320118"
"北京市市辖区","district","顺义区","116.653525","40.128936","876620","110113"
"亳州市","district","利辛县","116.207782","33.143503","1200000","341623"
"吉林市","district","龙潭区","126.561429","43.909755","527350","220203"
"池州市","district","青阳县","117.857395","30.63818","246732","341723"
"连云港市","district","赣榆区","119.128774","34.839154","null","320707"
"抚州市","district","临川区","116.361404","27.981919","1100000","361002"
"张家口市","district","桥东区","114.885658","40.813875","null","130702"
"唐山市","district","曹妃甸区","118.446585","39.278277","null","130209"
"合肥市","district","庐江县","117.289844","31.251488","null","340124"
"新乡市","district","牧野区","113.89716","35.312974","317994","410711"
"潮州市","district","湘桥区","116.63365","23.664675","null","445102"
"抚州市","district","南丰县","116.532994","27.210132","287932","361023"
"沧州市","district","新华区","116.873049","38.308273","null","130902"
"内江市","district","东兴区","105.067203","29.600107","749810","511011"
"郑州市","district","管城回族区","113.685313","34.746453","645932","410104"
"绵阳市","district","涪城区","104.740971","31.463557","866727","510703"
"宜昌市","district","五峰土家族自治县","110.674938","30.199252","188923","420529"
"南平市","district","邵武市","117.491544","27.337952","275112","350781"
"汕尾市","district","陆河县","115.657565","23.302682","291534","441523"
"南平市","district","延平区","118.178918","26.636079","467875","350702"
"丹东市","district","宽甸满族自治县","124.784867","40.730412","407713","210624"
"威海市","district","环翠区","122.116189","37.510754","844310","371002"
"湘西土家族苗族自治州","district","吉首市","109.738273","28.314827","302065","433101"
"甘孜藏族自治州","district","石渠县","98.100887","32.975302","80834","513332"
"蚌埠市","district","禹会区","117.35259","32.931933","249361","340304"
"咸宁市","district","通山县","114.493163","29.604455","361079","421224"
"赣州市","district","石城县","116.342249","26.326582","278246","360735"
"宜春市","district","靖安县","115.361744","28.86054","144800","360925"
"长春市","district","南关区","125.337237","43.890235","876959","220102"
"汕尾市","district","陆丰市","115.644203","22.946104","1400000","441581"
"石家庄市","district","藁城区","114.849647","38.033767","null","130109"
"安阳市","district","文峰区","114.352562","36.098101","442885","410502"
"丹东市","district","元宝区","124.397814","40.136483","215905","210602"
"乌兰察布市","district","集宁区","113.116453","41.034134","356135","150902"
"潍坊市","district","昌邑市","119.394502","36.854937","603482","370786"
"黄冈市","district","团风县","114.872029","30.63569","338609","421121"
"丹东市","district","振兴区","124.361153","40.102801","466343","210603"
"贵港市","district","覃塘区","109.415697","23.132815","407547","450804"
"泉州市","district","安溪县","118.186014","25.056824","977435","350524"
"池州市","district","石台县","117.482907","30.210324","92238","341722"
"宜宾市","district","翠屏区","104.630231","28.760179","836340","511502"
"包头市","district","九原区","109.968122","40.600581","195831","150207"
"乌海市","district","海南区","106.884789","39.44153","103355","150303"
"保定市","district","竞秀区","115.470659","38.88662","730307","130602"
"济宁市","district","微山县","117.12861","34.809525","null","370826"
"阜新市","district","太平区","121.677575","42.011145","166044","210904"
"海北藏族自治州","district","海晏县","100.90049","36.959542","37788","632223"
"澳門特別行政區","district","花王堂區","113.549052","22.199175","null","820002"
"北京市市辖区","district","房山区","116.139157","39.735535","1000000","110111"
"喀什地区","district","伽师县","76.741982","39.494325","381767","653129"
"榆林市","district","神木县","110.497005","38.835641","455493","610821"
"保定市","district","满城区","115.32442","38.95138","null","130607"
"鹤岗市","district","向阳区","130.292478","47.345372","233855","230402"
"鹤壁市","district","鹤山区","114.166551","35.936128","131421","410602"
"包头市","district","青山区","109.880049","40.668558","600284","150204"
"汕头市","district","濠江区","116.729528","23.279345","267463","440512"
"乌海市","district","海勃湾区","106.817762","39.673527","296177","150302"
"常德市","district","石门县","111.379087","29.584703","599287","430726"
"淮南市","district","八公山区","116.841111","32.628229","175993","340405"
"荆州市","district","洪湖市","113.470304","29.81297","819446","421083"
"宣城市","district","宁国市","118.983407","30.626529","376857","341881"
"荆州市","district","公安县","112.230179","30.059065","881128","421022"
"武汉市","district","洪山区","114.400718","30.504259","1400000","420111"
"武汉市","district","汉阳区","114.265807","30.549326","584098","420105"
"通辽市","district","科尔沁区","122.264042","43.617422","898895","150502"
"德州市","district","德城区","116.307076","37.453923","679535","371402"
"广元市","district","旺苍县","106.290426","32.22833","385787","510821"
"兰州市","district","红古区","102.861814","36.344177","136101","620111"
"大同市","district","矿区","113.168656","40.03626","500155","140203"
"四平市","district","双辽市","123.505283","43.518275","420720","220382"
"防城港市","district","港口区","108.346281","21.614406","155236","450602"
"台州市","district","三门县","121.376429","29.118955","328887","331022"
"台州市","district","仙居县","120.735074","28.849213","342676","331024"
"台州市","district","黄岩区","121.262138","28.64488","632123","331003"
"南充市","district","南部县","106.061138","31.349407","929923","511321"
"阿勒泰地区","district","吉木乃县","85.876064","47.434633","35365","654326"
"湛江市","district","麻章区","110.329167","21.265997","null","440811"
"西双版纳傣族自治州","district","勐海县","100.448288","21.955866","331850","532822"
"临沂市","district","平邑县","117.631884","35.511519","900167","371326"
"九江市","district","德安县","115.762611","29.327474","222322","360426"
"临沂市","district","蒙阴县","117.943271","35.712435","489537","371328"
"无锡市","district","崇安区","120.301627","31.574705","229003","320202"
"石家庄市","district","深泽县","115.200207","38.18454","250264","130128"
"博尔塔拉蒙古自治州","district","博乐市","82.072237","44.903087","235585","652701"
"营口市","district","老边区","122.382584","40.682723","125454","210811"
"延边朝鲜族自治州","district","珲春市","130.365787","42.871057","241777","222404"
"来宾市","district","兴宾区","109.230541","23.732926","910282","451302"
"西安市","district","碑林区","108.946994","34.251061","614710","610103"
"南京市","district","溧水区","119.028732","31.653061","null","320117"
"衡水市","district","深州市","115.554596","38.00347","36000000","131182"
"定西市","district","漳县","104.466756","34.848642","192957","621125"
"定西市","district","岷县","104.039882","34.439105","450654","621126"
"沈阳市","district","于洪区","123.310829","41.795833","670843","210114"
"恩施土家族苗族自治州","district","来凤县","109.408328","29.506945","242870","422827"
"长春市","district","宽城区","125.342828","43.903823","680631","220103"
"乌兰察布市","district","凉城县","112.500911","40.531627","185954","150925"
"天水市","district","甘谷县","105.332347","34.747327","559713","620523"
"天水市","district","麦积区","105.897631","34.563504","553268","620503"
"长沙市","district","望城区","112.819549","28.347458","null","430112"
"延边朝鲜族自治州","district","图们市","129.846701","42.966621","134452","222402"
"运城市","district","闻喜县","111.220306","35.353839","404150","140823"
"铜川市","district","宜君县","109.118278","35.398766","91160","610222"
"景德镇市","district","昌江区","117.195023","29.288465","192203","360202"
"开封市","district","鼓楼区","114.3485","34.792383","null","410204"
"运城市","district","盐湖区","111.000627","35.025643","680036","140802"
"运城市","district","新绛县","111.225205","35.613697","332473","140825"
"朔州市","district","朔城区","112.428676","39.324525","505294","140602"
"吕梁市","district","文水县","112.032595","37.436314","421199","141121"
"黔南布依族苗族自治州","district","福泉市","107.513508","26.702508","283904","522702"
"保定市","district","涞水县","115.711985","39.393148","339063","130623"
"常德市","district","津市市","111.879609","29.630867","250898","430781"
"舟山市","district","嵊泗县","122.457809","30.727166","76108","330922"
"玉树藏族自治州","district","治多县","95.616843","33.852322","30037","632724"
"保定市","district","莲池区","115.500934","38.865005","null","130606"
"临汾市","district","浮山县","111.850039","35.971359","127831","141027"
"临汾市","district","蒲县","111.09733","36.411682","107339","141033"
"韶关市","district","始兴县","114.067205","24.948364","205452","440222"
"安庆市","district","大观区","117.034512","30.505632","275003","340803"
"延边朝鲜族自治州","district","安图县","128.901865","43.110994","225987","222426"
"平顶山市","district","卫东区","113.310327","33.739285","302603","410403"
"武汉市","district","江岸区","114.30304","30.594911","895957","420102"
"香港特別行政區","district","大埔區","114.171713","22.44573","null","810014"
"南平市","district","政和县","118.858661","27.365398","171715","350725"
"那曲地区","district","安多县","91.681879","32.260299","37802","542425"
"武汉市","district","蔡甸区","114.029341","30.582186","618994","420114"
"黄石市","district","下陆区","114.975755","30.177845","176614","420204"
"漳州市","district","龙文区","117.671387","24.515656","167463","350603"
"伊春市","district","伊春区","128.899284","47.726851","145954","230702"
"漳州市","district","云霄县","117.340946","23.950486","415835","350622"
"伊春市","district","友好区","128.838961","47.854303","53493","230704"
"伊春市","district","新青区","129.52995","48.288292","43061","230707"
"龙岩市","district","新罗区","117.030721","25.0918","662429","350802"
"龙岩市","district","武平县","116.100928","25.08865","278182","350824"
"潮州市","district","潮安区","116.67931","23.461012","null","445103"
"西宁市","district","城东区","101.796095","36.616043","359688","630102"
"香港特別行政區","district","九龍城區","114.193047","22.312373","null","810007"
"拉萨市","district","达孜县","91.350976","29.670314","26708","540126"
"榆林市","district","榆阳区","109.74791","38.299267","637617","610802"
"白山市","district","临江市","126.919296","41.810689","174970","220681"
"榆林市","district","横山县","109.292596","37.964048","288053","610823"
"大庆市","district","让胡路区","124.868341","46.653254","564534","230604"
"营口市","district","西市区","122.210067","40.663086","164873","210803"
"邢台市","district","柏乡县","114.693382","37.483596","190225","130524"
"安阳市","district","殷都区","114.300098","36.108974","243874","410505"
"大庆市","district","林甸县","124.877742","47.186411","712254","230623"
"商丘市","district","永城市","116.449672","33.931318","1200000","411481"
"克拉玛依市","district","白碱滩区","85.129882","45.689021","50422","650204"
"重庆市市辖区","district","铜梁区","106.054948","29.839944","null","500151"
"江门市","district","蓬江区","113.07859","22.59677","719146","440703"
"广州市","district","白云区","113.262831","23.162281","2200000","440111"
"资阳市","district","安岳县","105.336764","30.099206","1100000","512021"
"吐鲁番市","district","鄯善县","90.212692","42.865503","null","650421"
"重庆市市辖区","district","巫溪县","109.628912","31.3966","1200000","500238"
"铜陵市","district","铜陵县","117.792288","30.952338","249595","340721"
"怒江傈僳族自治州","district","兰坪白族普米族自治县","99.421378","26.453839","null","533325"
"宜宾市","district","筠连县","104.507848","28.162017","329053","511527"
"重庆市市辖区","district","渝中区","106.56288","29.556742","630090","500103"
"克拉玛依市","district","乌尔禾区","85.697767","46.08776","9780","650205"
"通化市","district","梅河口市","125.687336","42.530002","615154","220581"
"开封市","district","龙亭区","114.353348","34.799833","592376","410202"
"芜湖市","district","鸠江区","118.400174","31.362716","319820","340207"
"甘孜藏族自治州","district","雅江县","101.015735","30.03225","50225","513325"
"阿克苏地区","district","拜城县","81.869881","41.796101","229252","652926"
"阿克苏地区","district","柯坪县","79.04785","40.50624","569831","652929"
"贵港市","district","桂平市","110.074668","23.382473","1500000","450881"
"娄底市","district","双峰县","112.198245","27.459126","854069","431321"
"青岛市","district","胶州市","120.006202","36.285878","843054","370281"
"青岛市","district","黄岛区","119.995518","35.875138","524206","370211"
